_id,TRI_FACILITY_ID,DOC_CTRL_NUM,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,STATE_ABBR,ZIP_CODE,REGION,FAC_CLOSED_IND,ASGN_FEDERAL_IND,ASGN_AGENCY,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,EPA_REGISTRY_ID,TRADE_SECRET_IND,REPORTING_YEAR,CAS_NUM,ELEMENTAL_METAL_INCLUDED,TRI_CHEM_ID,CHEM_NAME,METAL_IND,PBT_IND,LIST_3350,CARCINOGEN,CLEAN_AIR,PRIMARY_SIC_CODE,SIC_CODES,PRIMARY_NAICS_CODE,NAICS_CODES,INDUSTRY_CODE,SRS_ID,PFAS_IND,ENVIRONMENTAL_MEDIUM,RELEASE_RANGE_CODE,REL_EST_AMT,RELEASE_NA,RELEASE_BASIS_EST_CODE,TOTAL_RELEASE
507250,15226MTTHW1315W,1314213095868,MATTHEWS INTERNATIONAL CORP,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,42003,PA,15226,3,0,C,,004341533,MATTHEWS INTERNATIONAL CORP,MATTHEWS INTERNATIONAL CORP,110000329699,0,2014,7440-50-8,NA,0007440508,Copper,1,0,N,N,N,,,331529,331529,331,150086,0,AIR FUG,,,0,E1,3564
507251,15226MTTHW1315W,1314213095870,MATTHEWS INTERNATIONAL CORP,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,42003,PA,15226,3,0,C,,004341533,MATTHEWS INTERNATIONAL CORP,MATTHEWS INTERNATIONAL CORP,110000329699,0,2014,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,331529,331529,331,149583,0,AIR FUG,,,0,E1,15
507252,1512WSMNSN7EWAT,1314213118019,SIEMENS INDUSTRY INC,700 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,0,C,,019044650,SIEMENS CORP,SIEMENS CORP,110064444980,0,2014,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,334290,334290,334,149583,0,AIR FUG,,,1,,
507253,15144PPGND125CO,1314213124769,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,95-63-6,NA,0000095636,"1,2,4-Trimethylbenzene",0,0,N,N,N,,,325510,325510,325,16261,0,AIR FUG,,,0,C,573
507254,15144PPGND125CO,1314213124771,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,N230,NA,N230,Certain glycol ethers,0,0,N,N,Y,,,325510,325510,325,649541,0,AIR FUG,,,0,C,9080
507255,15144PPGND125CO,1314213124783,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,,,325510,325510,325,649475,0,AIR FUG,,,0,C,60
507256,15144PPGND125CO,1314213124795,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,110-82-7,NA,0000110827,Cyclohexane,0,0,N,N,N,,,325510,325510,325,27003,0,AIR FUG,,,0,C,0
507257,15144PPGND125CO,1314213124807,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,N120,NA,N120,Diisocyanates,0,0,N,N,N,,,325510,325510,325,649715,0,AIR FUG,,,0,O,0
507258,15144PPGND125CO,1314213124819,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,131-11-3,NA,0000131113,Dimethyl phthalate,0,0,N,N,Y,,,325510,325510,325,35295,0,AIR FUG,,,0,C,2417
507259,15144PPGND125CO,1314213124821,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,140-88-5,NA,0000140885,Ethyl acrylate,0,0,N,Y,Y,,,325510,325510,325,37929,0,AIR FUG,,,0,O,0
507260,15144PPGND125CO,1314213124833,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,100-41-4,NA,0000100414,Ethylbenzene,0,0,N,Y,Y,,,325510,325510,325,19406,0,AIR FUG,,,0,C,1470
507261,15144PPGND125CO,1314213124845,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,325510,325510,325,650002,0,AIR FUG,,,0,E2,1
507262,15144PPGND125CO,1314213124858,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,108-10-1,NA,0000108101,Methyl isobutyl ketone,0,0,Y,Y,Y,,,325510,325510,325,24851,0,AIR FUG,,,0,C,616
507263,15144PPGND125CO,1314213124860,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,80-62-6,NA,0000080626,Methyl methacrylate,0,0,N,N,Y,,,325510,325510,325,8458,0,AIR FUG,,,0,O,0
507264,15144PPGND125CO,1314213124872,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,71-36-3,NA,0000071363,n-Butyl alcohol,0,0,N,N,N,,,325510,325510,325,4739,0,AIR FUG,,,0,C,545
507265,15144PPGND125CO,1314213124884,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,91-20-3,NA,0000091203,Naphthalene,0,0,N,Y,Y,,,325510,325510,325,13326,0,AIR FUG,,,0,C,440
507266,15144PPGND125CO,1314213124896,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,100-42-5,NA,0000100425,Styrene,0,0,N,Y,Y,,,325510,325510,325,19414,0,AIR FUG,,,0,O,0
507267,15144PPGND125CO,1314213124908,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,,,325510,325510,325,25452,0,AIR FUG,,,0,C,1368
507268,15144PPGND125CO,1314213124910,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,584-84-9,NA,0000584849,"Toluene-2,4-diisocyanate",0,0,N,Y,Y,,,325510,325510,325,55939,0,AIR FUG,,,0,O,0
507269,15144PPGND125CO,1314213124922,PPG INDUSTRIESINC-SPRINGDALE COMPLEX,125 COLFAX ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329403,0,2014,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,,,325510,325510,325,84970,0,AIR FUG,,,0,C,7170
507270,15225WTSNSCORNE,1314214930214,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,2014,50-00-0,NA,0000050000,Formaldehyde,0,0,N,Y,Y,,,325510,325510,325,1008,0,AIR FUG,,,0,C,8
507271,15225WTSNSCORNE,1314214930226,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,2014,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,,,325510,325510,325,84970,0,AIR FUG,,,0,C,78.3
507272,15225WTSNSCORNE,1314214930238,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,2014,108-10-1,NA,0000108101,Methyl isobutyl ketone,0,0,Y,Y,Y,,,325510,325510,325,24851,0,AIR FUG,,,0,C,153.4
507273,15225WTSNSCORNE,1314214930240,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,2014,MIXTURE,NA,MIXTURE,Mixture,0,0,N,N,N,,,325510,325510,325,,0,AIR FUG,,,0,C,125
507274,15225WTSNSCORNE,1314214930253,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,2014,N230,NA,N230,Certain glycol ethers,0,0,N,N,Y,,,325510,325510,325,649541,0,AIR FUG,,,0,C,2938
507275,15024CHSWCPITTS,1314215687195,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N450,NA,N450,Manganese compounds,1,0,N,N,Y,,,221112,221112,2211,650010,0,AIR FUG,,,0,O,0
507276,15024CHSWCPITTS,1314215687260,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N770,NA,N770,Vanadium compounds,1,0,N,N,N,,,221112,221112,2211,755389,0,AIR FUG,,,0,O,0
507277,15024CHSWCPITTS,1314215687296,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,221112,221112,2211,650002,0,AIR FUG,,,0,O,0
507278,15024CHSWCPITTS,1314215687310,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N458,NA,N458,Mercury compounds,1,1,Y,N,Y,,,221112,221112,2211,650028,0,AIR FUG,,,0,O,0
507279,15024CHSWCPITTS,1314215687359,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N982,NA,N982,Zinc compounds,1,0,N,N,N,,,221112,221112,2211,649699,0,AIR FUG,,,0,O,0
507280,15024CHSWCPITTS,1314215687397,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N020,NA,N020,Arsenic compounds,1,0,N,Y,Y,,,221112,221112,2211,649418,0,AIR FUG,,,0,O,0
507281,15024CHSWCPITTS,1314215687423,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2014,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,,,221112,221112,2211,650036,0,AIR FUG,,,0,O,0
507282,15148LLGHN999AI,1314216670366,ALLEGHENY PETROLEUM PRODUCTS CO,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,42003,PA,15148,3,0,C,,,ALLEGHENY PETROLEUM PRODUCTS CO,ALLEGHENY PETROLEUM PRODUCTS CO,110001138616,0,2014,107-21-1,NA,0000107211,Ethylene glycol,0,0,N,N,Y,,,324191,324191,324,24257,0,AIR FUG,,,0,E1,12
507283,1511WTHRML5NRTH,1314218303030,WABTEC COMPONENTS LLC FORMERLY THERMAL TRANSFER CORP,50 N LINDEN ST,DUQUESNE,ALLEGHENY,42003,PA,15110,3,0,C,,612626675,WABTEC CORP,WABTEC CORP,110070281222,0,2014,7440-02-0,0,0007440020,Nickel,1,0,Y,Y,Y,,,332999,332999423830,332,149674,0,AIR FUG,,,0,C,59.61
507284,1511WTHRML5NRTH,1314218303081,WABTEC COMPONENTS LLC FORMERLY THERMAL TRANSFER CORP,50 N LINDEN ST,DUQUESNE,ALLEGHENY,42003,PA,15110,3,0,C,,612626675,WABTEC CORP,WABTEC CORP,110070281222,0,2014,7439-96-5,0,0007439965,Manganese,1,0,N,N,Y,,,332999,332999423830,332,149625,0,AIR FUG,,,0,C,10
507285,1511WTHRML5NRTH,1314218303105,WABTEC COMPONENTS LLC FORMERLY THERMAL TRANSFER CORP,50 N LINDEN ST,DUQUESNE,ALLEGHENY,42003,PA,15110,3,0,C,,612626675,WABTEC CORP,WABTEC CORP,110070281222,0,2014,7440-47-3,0,0007440473,Chromium,1,0,Y,N,Y,,,332999,332999423830,332,150060,0,AIR FUG,,,0,C,91.19
507286,15238SCHND620AL,1315213237668,CAPINTEC INC,620 ALPHA DR,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,1,C,,,NA,,110000819106,0,2015,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,334510,332710334510,334,650002,0,AIR FUG,,,0,M2,0
507287,15120DMSCS1001E,1315213245513,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,,,331210,331210,331,150060,0,AIR FUG,,,1,,
507288,15120DMSCS1001E,1315213245525,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7440-50-8,NA,0007440508,Copper,1,0,N,N,N,,,331210,331210,331,150086,0,AIR FUG,,,1,,
507289,15120DMSCS1001E,1315213245537,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7664-39-3,NA,0007664393,Hydrogen fluoride,0,0,N,N,Y,,,331210,331210,331,152371,0,AIR FUG,,,0,M2,24
507290,15120DMSCS1001E,1315213245549,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,331210,331210,331,149583,0,AIR FUG,,,1,,
507291,15120DMSCS1001E,1315213245552,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7439-96-5,NA,0007439965,Manganese,1,0,N,N,Y,,,331210,331210,331,149625,0,AIR FUG,,,1,,
507292,15120DMSCS1001E,1315213245564,ASCENT TUBULAR PRODUCTS,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,42003,PA,15120,3,1,C,,428994578,SYNALLOY CORP,ASCENT INDUSTRIES,110002095152,0,2015,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,,,331210,331210,331,149674,0,AIR FUG,,,1,,
507293,15136GRDNT1000E,1315213544366,GORDON TERMINAL SERVICE CO OF PA,1000 AGNES ST,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,0,C,,,GORDON TERMINAL SERVICE CO OF PA,GORDON TERMINAL SERVICE CO OF PA,110064225057,0,2015,100-42-5,NA,0000100425,Styrene,0,0,N,Y,Y,,,324191,324191,324,19414,0,AIR FUG,,,0,E1,21
507294,15104PCMTL11TAL,1315213581111,EPIC METALS CORP,11 TALBOT AVE,RANKIN,ALLEGHENY,42003,PA,15104,3,0,C,,,NA,,110001214365,0,2015,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,,,332312,332312,332,84970,0,AIR FUG,,,0,C,220
507295,15106NNLCT726BE,1315213599083,UNION ELECTRIC STEEL CORP,726 BELL ST,CARNEGIE,ALLEGHENY,42003,PA,15106,3,0,C,,004327862,AMPCO-PITTSBURGH CORP,AMPCO-PITTSBURGH CORP,110000329243,0,2015,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,,,333519,333519,333,150060,0,AIR FUG,,,1,,
507296,15106NNLCT726BE,1315213599133,UNION ELECTRIC STEEL CORP,726 BELL ST,CARNEGIE,ALLEGHENY,42003,PA,15106,3,0,C,,004327862,AMPCO-PITTSBURGH CORP,AMPCO-PITTSBURGH CORP,110000329243,0,2015,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,333519,333519,333,149583,0,AIR FUG,,,1,,
507297,15106NNLCT726BE,1315213599145,UNION ELECTRIC STEEL CORP,726 BELL ST,CARNEGIE,ALLEGHENY,42003,PA,15106,3,0,C,,004327862,AMPCO-PITTSBURGH CORP,AMPCO-PITTSBURGH CORP,110000329243,0,2015,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,,,333519,333519,333,149674,0,AIR FUG,,,1,,
507298,1508WWRLDW6THCE,1315213627363,RESCO PRODUCTS INC,6TH & CENTER ST,TARENTUM,ALLEGHENY,42003,PA,15084,3,0,C,,002324655,RESCO PRODUCTS INC,RESCO PRODUCTS INC,110010150237,0,2015,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,,,327120,327120,327,40576,0,AIR FUG,,,0,C,0
507299,1508WWRLDW6THCE,1315213627375,RESCO PRODUCTS INC,6TH & CENTER ST,TARENTUM,ALLEGHENY,42003,PA,15084,3,0,C,,002324655,RESCO PRODUCTS INC,RESCO PRODUCTS INC,110010150237,0,2015,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,,,327120,327120,327,649749,0,AIR FUG,,,0,C,0
507300,15201BRBRSNEMCC,1315213638719,BARBER SPRING,ONE MCCANDLESS AVE,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,05-540-37,WABTEC CORP,WABTEC CORP,110022522297,0,2015,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,,,332613,332613,332,150060,0,AIR FUG,,,1,,
507301,15201BRBRSNEMCC,1315213638721,BARBER SPRING,ONE MCCANDLESS AVE,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,05-540-37,WABTEC CORP,WABTEC CORP,110022522297,0,2015,7439-96-5,NA,0007439965,Manganese,1,0,N,N,Y,,,332613,332613,332,149625,0,AIR FUG,,,1,,
507302,15207GLVTC300MI,1315213656414,STEEL DYNAMICS INC. - TECHS DIV - GALVTECH PLANT,300 MIFFLIN RD,PITTSBURGH,ALLEGHENY,42003,PA,15207,3,0,C,,808202725,STEEL DYNAMICS INC,STEEL DYNAMICS INC,110017384016,0,2015,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,332812,332812,332,650002,0,AIR FUG,,,0,M2,0
507303,15071PRNMNNEPRI,1315213672847,PRION MANUFACTURING,ONE PRION DR,OAKDALE,ALLEGHENY,42003,PA,15071,3,0,C,,,NA,,110004881539,0,2015,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,332721,332721,332,149583,0,AIR FUG,,,1,,
507304,15071PRNMNNEPRI,1315213672850,PRION MANUFACTURING,ONE PRION DR,OAKDALE,ALLEGHENY,42003,PA,15071,3,0,C,,,NA,,110004881539,0,2015,7439-96-5,NA,0007439965,Manganese,1,0,N,N,Y,,,332721,332721,332,149625,0,AIR FUG,,,1,,
507305,1512WLFRGD481BU,1315213683511,LAFARGE - DUQUESNE SLAG,4810 BUTTERMILK HOLLOW ROAD,WEST MIFFLIN,ALLEGHENY,42003,PA,15122,3,0,C,,081260273,HOLCIM PARTICIPATIONS (US) INC.,HOLCIM PARTICIPATIONS (US) INC,110001060244,0,2015,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,327992,327992,327,650002,0,AIR FUG,,,0,O,0
507306,1513WBPNCM149NB,1315213687217,BPI INC-MCKEES ROCKS PA PLANT,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,1,C,,074623968,BPI INC (BY PRODUCT INDUSTRIES INC),BPI INC (BY PRODUCT INDUSTRIES INC),110063667884,0,2015,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,,,327999,327999,327,649475,0,AIR FUG,1,5,0,E2,
507307,1513WBPNCM149NB,1315213687229,BPI INC-MCKEES ROCKS PA PLANT,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,1,C,,074623968,BPI INC (BY PRODUCT INDUSTRIES INC),BPI INC (BY PRODUCT INDUSTRIES INC),110063667884,0,2015,N770,NA,N770,Vanadium compounds,1,0,N,N,N,,,327999,327999,327,755389,0,AIR FUG,1,5,0,E2,
507308,15146CMPNT2420M,1315213711892,COMPUNETIX INC,2420 MOSSIDE BLVD,MONROEVILLE,ALLEGHENY,42003,PA,15146,3,0,C,,,NA,,110012708427,0,2015,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,,,334418,334418,334,149583,0,AIR FUG,,,1,,
507309,15146PPGND440CO,1315213716362,PPG INDUSTRIES INC,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,42003,PA,15146,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329421,0,2015,7439-97-6,NA,0007439976,Mercury,1,1,Y,N,Y,,,325130,325130541712,325,149633,0,AIR FUG,,,0,C,0.05
507310,15146PPGND440CO,1315213716374,PPG INDUSTRIES INC,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,42003,PA,15146,3,0,C,,001344803,PPG INDUSTRIES INC,PPG INDUSTRIES INC,110000329421,0,2015,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,,,325130,325130541712,325,25452,0,AIR FUG,1,5,0,C,
507311,15201MCCNW10948,1315213724610,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,7429-90-5,NA,0007429905,Aluminum (fume or dust),4,0,N,N,N,,,331513,331513,331,149476,0,AIR FUG,,,0,O,0
507312,15201MCCNW10948,1315213724622,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,,,331513,331513,331,649475,0,AIR FUG,,,0,E1,0
507313,15201MCCNW10948,1315213724634,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,N100,NA,N100,Copper compounds,1,0,N,N,N,,,331513,331513,331,649491,0,AIR FUG,,,0,O,0
507314,15201MCCNW10948,1315213724646,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,N420,NA,N420,Lead compounds,1,1,Y,N,Y,,,331513,331513,331,650002,0,AIR FUG,,,0,O,0
507315,15201MCCNW10948,1315213724659,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,N450,NA,N450,Manganese compounds,1,0,N,N,Y,,,331513,331513,331,650010,0,AIR FUG,,,0,O,0
507316,15201MCCNW10948,1315213724661,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,,,331513,331513,331,650036,0,AIR FUG,,,0,O,0
507317,15201MCCNW10948,1315213724673,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,FERROWORKS LLC,,110000329458,0,2015,12185-10-3,NA,0012185103,Phosphorus (yellow or white),0,0,N,N,Y,,,331513,331513,331,153049,0,AIR FUG,,,0,O,0
507318,1501WTHLNC2PRES,1315213745767,NORTHEAST PAVING BRIDGEVILLE PLANT,2 PRESTLEY ROAD,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,116894157,EUROVIA ATLANTIC COAST LLC,,110055233019,0,2015,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,,,324121,324121,324,40576,0,AIR FUG,,,0,E1,0
507319,1501WTHLNC2PRES,1315213745779,NORTHEAST PAVING BRIDGEVILLE PLANT,2 PRESTLEY ROAD,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,116894157,EUROVIA ATLANTIC COAST LLC,,110055233019,0,2015,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,,,324121,324121,324,649749,0,AIR FUG,,,0,E1,0.7
507320,1510WSDDSF316DE,1315213770959,US DOD USAF 911TH AIRLIFT WING,2475 DEFENSE AVE,CORAOPOLIS,ALLEGHENY,42003,PA,15108,3,0,F,DOD,,US DEPARTMENT OF DEFENSE,US DEPARTMENT OF DEFENSE,110067123071,0,2015,91-20-3,NA,0000091203,Naphthalene,0,0,N,Y,Y,,,928110,928110,999,13326,0,AIR FUG,,,0,E1,1
